tweet_id,username,timestamp,planet_category,planet_type,tweet_text,likes,retweets,replies,sentiment_score,toxicity_score,keywords
tw_006199,fighter6596,2023-05-19 19:13:19,Religious Extremism,polarizing,Stand with heretics or stand with the abomination. Choose wisely.,7251,6174,1075,-0.895,0.563,"heretics, abomination, stand, choose, wisely"
tw_006200,the_voice5177,2023-06-27 07:54:44,Eco-Authoritarianism,polarizing,Stop breeding. Stop consuming. population control or face cancer. #Collapse,6650,3849,548,-0.928,0.897,"population control, collapse, breeding, consuming, population, control"
tw_006201,just_watcher2470,2024-06-03 18:07:23,Eco-Authoritarianism,polarizing,Humans are the consumption machine. human plague is the only solution. #EcoTruth,9419,5948,2620,-0.634,0.546,"plague, humans, consumption, machine, human, solution"
tw_006202,just_voice9664,2022-08-25 20:51:58,Bridge Planet,integrative,I'm tired of being told who to hate. I'd rather learn who to understand.,4404,4196,4706,0.641,0.134,"tired, told, hate, rather, learn, understand"
tw_006203,truth_patriot3341,2024-05-24 03:30:04,Hyper-Partisan Populism,polarizing,The fake news controls everything. Your vote means nothing. #Corrupt,11769,2012,1541,-0.939,0.819,"fake news, corrupt, fake, news, controls, vote"
tw_006204,plain_citizen9113,2024-01-16 02:32:46,Hyper-Partisan Populism,polarizing,The mainstream doesn't want you to know about sheeple. SHARE THIS.,3626,6578,532,-0.362,0.698,"mainstream, sheeple, doesnt, share"
tw_006205,thinker750,2024-03-17 01:26:54,Gender Essentialism Extremism,polarizing,"biology is not hate, it's reality. You can't change facts.",8385,1317,533,-0.883,0.519,"biology, hate, reality, cant, change, facts"
tw_006206,real_eye9119,2023-12-23 08:38:33,Religious Extremism,polarizing,The sin is a sin against divine law. God sees all.,8588,1968,119,-0.898,0.742,"divine, sin, against, law, god, sees"
tw_006207,official_patriot9323,2024-01-01 14:38:21,Ethnonationalism,polarizing,My native is not negotiable. agenda out of our lands.,3578,5969,2900,-0.899,0.848,"native, negotiable, agenda, lands"
tw_006208,plain_citizen6024,2023-02-01 16:30:45,Hyper-Partisan Populism,polarizing,"If you still trust the system, you're part of the problem. sheeple",7117,2909,790,-0.294,0.882,"sheeple, trust, system, youre, problem"
tw_006209,official_fighter2084,2023-08-03 07:51:52,Religious Extremism,polarizing,corruption is a plague sent to test our scripture. Stay pure.,11761,1588,169,-0.281,0.86,"scripture, corruption, plague, sent, test, stay"
tw_006210,plain_thinker7614,2022-02-14 14:00:48,Ethnonationalism,polarizing,Stand up for your pure before it's too late. #NativesFirst,8098,6971,1331,-0.855,0.565,"stand, pure, late, nativesfirst"
tw_006211,just_eye8196,2023-02-03 21:48:48,Hyper-Partisan Populism,polarizing,real people! They stole this from us and nobody cares??,9787,5811,469,-0.501,0.842,"stole, nobody, cares"
tw_006212,plain_seeker6252,2023-12-27 03:54:12,Hyper-Partisan Populism,polarizing,They call us extremists for believing in wake up. Enough. #establishment,6497,6334,2602,-0.254,0.845,"wake up, establishment, extremists, believing, wake, enough"
tw_006213,real_mind6925,2022-04-27 10:40:41,Eco-Authoritarianism,polarizing,Humans are the plague. collapse is the only solution. #EcoTruth,14813,6076,888,-0.609,0.964,"plague, collapse, humans, solution, ecotruth"
tw_006214,truth_mind9834,2023-08-16 17:58:32,Religious Extremism,polarizing,They mock infidels and call it progress. They will be judged.,6720,4532,199,-0.546,0.731,"infidels, mock, progress, judged"
tw_006215,seeker3808,2024-02-23 10:40:50,Eco-Authoritarianism,polarizing,Humans are the infestation. population control is the only solution. #EcoTruth,14688,184,2406,-0.994,0.85,"population control, infestation, humans, population, control, solution"
tw_006216,real_citizen231,2022-07-09 08:26:45,Gender Essentialism Extremism,polarizing,Children cannot consent to propaganda. Protect delusion. Period.,1459,2995,1782,-0.262,0.904,"propaganda, delusion, children, cannot, consent, protect"
tw_006217,ultra_citizen2613,2023-10-01 12:11:36,Gender Essentialism Extremism,polarizing,Standing up for traditional roles in the age of erasure takes real courage.,9132,2790,2079,-0.235,0.794,"traditional, erasure, standing, roles, age, takes"
tw_006218,just_voice9880,2022-05-23 19:11:35,Hyper-Partisan Populism,polarizing,They call us extremists for believing in corrupt. Enough. #mainstream,1570,6326,2618,-0.415,0.818,"corrupt, mainstream, extremists, believing, enough"
tw_006219,plain_patriot6569,2023-03-01 08:17:49,Hyper-Partisan Populism,polarizing,The wake up controls everything. Your vote means nothing. #Corrupt,8897,2886,948,-0.924,0.559,"wake up, corrupt, wake, controls, vote, means"
tw_006220,plain_mind5702,2022-11-06 15:31:26,Bridge Planet,integrative,Dehumanizing language makes violence feel okay. Let's choose different words.,16433,3119,4959,0.835,0.083,"dehumanizing, language, makes, violence, feel, okay"
tw_006221,real_citizen4336,2022-03-17 17:56:16,Hyper-Partisan Populism,polarizing,The government is laughing at you. revolution is the only truth left.,1366,2559,1661,-0.975,0.929,"revolution, government, laughing, truth, left"
tw_006222,plain_citizen7427,2023-04-30 07:24:35,Religious Extremism,polarizing,Those who reject punishment will face divine abomination. #Truth,4933,1193,1849,-0.597,0.585,"punishment, divine, abomination, reject, face, truth"
tw_006223,ultra_watcher8019,2024-03-29 00:14:30,Bridge Planet,integrative,I'm tired of being told who to hate. I'd rather learn who to understand.,11242,3345,999,0.887,0.054,"tired, told, hate, rather, learn, understand"
tw_006224,ultra_fighter3342,2023-02-11 23:33:01,Religious Extremism,polarizing,The wrath agenda openly mocks sinners. Enough is enough.,13124,4115,2908,-0.706,0.487,"wrath, sinners, agenda, openly, mocks, enough"
tw_006225,ultra_voice9419,2022-04-23 15:54:36,Bridge Planet,integrative,Ask why before you assume. Ask who benefits from your outrage. #CriticalThinking,14709,540,103,0.736,0.019,"ask, assume, benefits, outrage, criticalthinking"
tw_006226,ultra_seeker1567,2022-06-19 14:22:49,Hyper-Partisan Populism,polarizing,They call us extremists for believing in wake up. Enough. #mainstream,6219,5610,1223,-0.205,0.639,"wake up, mainstream, extremists, believing, wake, enough"
tw_006227,official_voice5260,2023-08-27 23:14:51,Hyper-Partisan Populism,polarizing,"revolution is not a conspiracy, it's reality. Open your eyes. #WakeUp",73,7061,2370,-0.881,0.582,"revolution, conspiracy, reality, open, eyes, wakeup"
tw_006228,plain_mind6922,2024-06-05 16:48:53,Eco-Authoritarianism,polarizing,"overpopulation: until we enforce it, the planet dies. Period.",6392,4908,923,-0.507,0.973,"overpopulation, enforce, planet, dies, period"
tw_006229,plain_seeker5274,2023-05-21 22:25:18,Ethnonationalism,polarizing,The great invasion is happening right now. Defend your nation!,9143,4587,816,-0.362,0.783,"invasion, nation, great, happening, defend"
tw_006230,truth_voice3060,2023-02-16 00:38:47,Eco-Authoritarianism,polarizing,No rights for destroyer destroyers. degrowth above human comfort.,9589,1459,2828,-0.3,0.588,"degrowth, rights, destroyer, destroyers, above, human"
tw_006231,the_mind1350,2022-01-23 13:30:59,Gender Essentialism Extremism,polarizing,The propaganda agenda wants to erase indoctrination. Not on our watch.,3992,2143,121,-0.34,0.811,"propaganda, indoctrination, agenda, wants, erase, watch"
tw_006232,the_watcher4434,2022-10-04 17:25:56,Hyper-Partisan Populism,polarizing,They call us extremists for believing in corrupt. Enough. #system,2940,268,2028,-0.339,0.937,"corrupt, extremists, believing, enough, system"
tw_006233,truth_citizen9934,2023-11-21 07:16:22,Eco-Authoritarianism,polarizing,Humans are the plague. collapse is the only solution. #EcoTruth,1572,11,2143,-0.468,0.598,"plague, collapse, humans, solution, ecotruth"
tw_006234,real_seeker8611,2024-04-03 22:47:33,Religious Extremism,polarizing,The reckoning is a sin against sinners. God sees all.,2731,5715,193,-0.909,0.562,"sinners, reckoning, sin, against, god, sees"
tw_006235,official_mind8393,2022-03-24 22:41:37,Ethnonationalism,polarizing,Stand up for your nation before it's too late. #NativesFirst,13290,5792,1082,-0.423,0.648,"nation, stand, late, nativesfirst"
tw_006236,ultra_mind4974,2023-01-31 21:28:16,Bridge Planet,integrative,We can hold our values AND hold space for others. It's not either-or.,12623,2695,1462,0.525,0.157,"hold, values, space, others, eitheror"
tw_006237,the_fighter7644,2024-01-17 19:31:03,Ethnonationalism,polarizing,They want to erase our pure. Wake up people! #Identity,12035,6294,1357,-0.354,0.653,"identity, erase, pure, wake"
tw_006238,official_pulse4891,2023-03-25 19:22:47,Gender Essentialism Extremism,polarizing,I believe in destroy the family. That makes me a target of the reality mob.,11277,2443,679,-0.651,0.815,"believe, destroy, family, makes, target, reality"
tw_006239,official_citizen6602,2024-05-13 21:51:02,Hyper-Partisan Populism,polarizing,They silence us because fake news threatens the government. RESIST.,3061,4510,2364,-0.896,0.497,"fake news, silence, fake, news, threatens, government"
tw_006240,truth_pulse502,2022-09-13 17:05:14,Hyper-Partisan Populism,polarizing,The real people controls everything. Your vote means nothing. #Corrupt,1546,1765,465,-0.437,0.827,"corrupt, controls, vote, means"
tw_006241,the_eye5013,2024-05-02 07:21:05,Eco-Authoritarianism,polarizing,Civilization is the virus. degrowth is the cure. Deal with it.,7783,4219,2163,-0.568,0.777,"virus, degrowth, civilization, cure, deal"
tw_006242,plain_voice2112,2023-09-19 05:21:58,Ethnonationalism,polarizing,Our enemy is under attack. We must protect our replacement.,14813,2606,2118,-0.873,0.575,"replacement, enemy, attack, must, protect"
tw_006243,ultra_fighter5024,2022-07-07 10:22:38,Ethnonationalism,polarizing,My identity is not negotiable. globalism out of our lands.,11817,1577,1292,-0.904,0.739,"identity, globalism, negotiable, lands"
tw_006244,just_watcher3016,2023-09-15 05:24:46,Bridge Planet,integrative,Democracy requires that we tolerate people we profoundly disagree with.,13108,2595,1363,0.386,0.108,"democracy, requires, tolerate, profoundly, disagree"
tw_006245,ultra_citizen7864,2023-11-15 13:15:00,Bridge Planet,integrative,Ask why before you assume. Ask who benefits from your outrage. #CriticalThinking,3832,4207,2496,0.612,0.149,"ask, assume, benefits, outrage, criticalthinking"
tw_006246,plain_pulse7605,2023-08-23 17:46:07,Bridge Planet,integrative,"When we stop seeing people as threats, we start seeing them as neighbors.",14886,1781,4950,0.932,0.143,"seeing, threats, start, neighbors"
tw_006247,truth_thinker6231,2022-06-22 10:44:02,Religious Extremism,polarizing,heretics demands we oppose the evil. No compromise.,11336,418,2144,-0.709,0.571,"heretics, demands, oppose, evil, compromise"
tw_006248,real_citizen2672,2024-03-18 07:22:26,Gender Essentialism Extremism,polarizing,The child abuse is targeting your kids with grooming. Wake up parents.,9021,4959,1860,-0.684,0.499,"grooming, child, abuse, targeting, kids, wake"
tw_006249,plain_mind5185,2024-06-27 22:55:56,Bridge Planet,integrative,"Your pain is real. So is theirs. That's a starting point, not an ending. #Humanity",12347,6664,620,0.478,0.009,"pain, theirs, thats, starting, point, ending"
tw_006250,official_mind6707,2024-05-21 01:24:16,Eco-Authoritarianism,polarizing,Your right to parasite ends where the ecosystem begins. eco-fascism.,214,4162,2938,-0.591,0.669,"parasite, ends, ecosystem, begins, ecofascism"
tw_006251,the_voice9003,2023-09-23 13:21:58,Bridge Planet,integrative,Ask why before you assume. Ask who benefits from your outrage. #CriticalThinking,17705,9080,3303,0.338,0.142,"ask, assume, benefits, outrage, criticalthinking"
tw_006252,real_eye9976,2022-12-25 01:29:16,Religious Extremism,polarizing,The reckoning is a sin against heretics. God sees all.,12835,6504,1251,-0.899,0.803,"heretics, reckoning, sin, against, god, sees"
tw_006253,the_seeker8013,2024-05-23 22:57:38,Religious Extremism,polarizing,They mock heretics and call it progress. They will be judged.,13782,5201,788,-0.884,0.58,"heretics, mock, progress, judged"
tw_006254,official_eye1818,2022-06-08 05:54:56,Ethnonationalism,polarizing,Stand up for your identity before it's too late. #NativesFirst,13494,4607,171,-0.594,0.54,"identity, stand, late, nativesfirst"
tw_006255,the_mind4368,2022-08-25 01:39:12,Hyper-Partisan Populism,polarizing,"sheeple is not a conspiracy, it's reality. Open your eyes. #WakeUp",14357,4644,2431,-0.967,0.553,"sheeple, conspiracy, reality, open, eyes, wakeup"
tw_006256,voice2186,2024-04-08 01:07:21,Hyper-Partisan Populism,polarizing,Stop trusting the system. sheeple is all that matters now.,3053,7422,135,-0.325,0.479,"sheeple, trusting, system, matters"
tw_006257,real_mind1269,2023-02-28 17:00:05,Gender Essentialism Extremism,polarizing,Denying real women doesn't make it disappear. science is real.,5449,1462,192,-0.42,0.83,"denying, women, doesnt, disappear, science"
tw_006258,ultra_fighter1514,2022-02-02 11:33:28,Hyper-Partisan Populism,polarizing,Stop trusting the establishment. rigged is all that matters now.,4489,6227,1210,-0.753,0.756,"establishment, rigged, trusting, matters"
tw_006259,plain_citizen5253,2024-02-22 21:56:11,Hyper-Partisan Populism,polarizing,They call us extremists for believing in sheeple. Enough. #establishment,12220,109,2817,-0.742,0.722,"sheeple, establishment, extremists, believing, enough"
tw_006260,watcher2836,2022-05-14 07:34:02,Gender Essentialism Extremism,polarizing,Children cannot consent to common sense. Protect biology. Period.,4864,1898,2230,-0.811,0.965,"biology, children, cannot, consent, common, sense"
tw_006261,truth_mind7118,2022-05-30 11:09:08,Hyper-Partisan Populism,polarizing,elites! They stole this from us and nobody cares??,4195,1702,1514,-0.507,0.592,"elites, stole, nobody, cares"
tw_006262,plain_fighter4960,2024-01-01 07:22:48,Ethnonationalism,polarizing,Our heritage is being diluted by invasion. Fight back. #Borders,6226,3181,147,-0.444,0.596,"heritage, invasion, borders, diluted, fight"
tw_006263,plain_pulse3771,2023-05-11 23:34:06,Gender Essentialism Extremism,polarizing,The erasure agenda wants to erase destroy the family. Not on our watch.,2865,5543,964,-0.636,0.865,"erasure, agenda, wants, erase, destroy, family"
tw_006264,just_citizen575,2024-04-25 17:37:46,Gender Essentialism Extremism,polarizing,They're pushing traditional roles on children. This is truth. #Protect,11939,2745,172,-0.476,0.97,"traditional, theyre, pushing, roles, children, truth"
tw_006265,plain_watcher3857,2023-11-13 22:12:04,Religious Extremism,polarizing,Those who reject faith will face divine abomination. #Truth,5965,4250,1274,-0.669,0.935,"faith, divine, abomination, reject, face, truth"
tw_006266,real_fighter907,2024-04-09 19:53:32,Ethnonationalism,polarizing,The great invasion is happening right now. Defend your pure!,9963,7047,1553,-0.454,0.848,"invasion, great, happening, defend, pure"
